category,filename,snr,psnr_denoised,ssim_denoised,mse_denoised,psnr_noisy,ssim_noisy,mse_noisy,psnr_improvement,ssim_improvement
FSK4_Baker5,FSK4_Baker5_-10dB_123.png,-10,11.572040217049704,0.0031651968720654527,4527.686403858418,19.789547514542882,0.0743362896001998,682.5360730229592,-8.217507297493178,-0.07117109272813435
FSK4_Baker5,FSK4_Baker5_-10dB_124.png,-10,11.600269725243912,0.00298262206345683,4498.3515027104595,18.303252348075393,0.021345523070717683,961.0702327806123,-6.702982622831481,-0.018362901007260853
FSK4_Baker5,FSK4_Baker5_-10dB_125.png,-10,11.489449066412341,0.004390993625281104,4614.614795918367,19.37695147765967,0.06621659687937465,750.5596500318877,-7.887502411247329,-0.061825603254093545
FSK4_LFM,FSK4_LFM_-10dB_1.png,-10,10.872682350299508,0.006405163909458166,5318.781210140306,16.94652379239549,0.06587456135505945,1313.4936623086735,-6.073841442095981,-0.059469397445601285
FSK4_LFM,FSK4_LFM_-10dB_10.png,-10,11.29471265391944,0.0117954462172575,4826.242008131378,17.352964775218997,0.044449837410408255,1196.1451490752552,-6.058252121299557,-0.03265439119315076
FSK4_LFM,FSK4_LFM_-10dB_100.png,-10,11.367831171749028,0.04741418870029015,4745.666812818878,17.607795944467142,0.021278545016248256,1127.9783561862246,-6.239964772718114,0.026135643684041893
FSK4_LFM,FSK4_LFM_-10dB_101.png,-10,10.9091186414438,0.010965293370052673,5274.344547193878,16.951522455697077,0.027721774815131144,1311.982720822704,-6.0424038142532766,-0.01675648144507847
FSK4_LFM,FSK4_LFM_-10dB_102.png,-10,11.202893244534252,0.026317481862396633,4929.365672831633,16.715042929080855,0.026598726947645732,1385.4028220663265,-5.512149684546603,-0.00028124508524909886
FSK4_LFM,FSK4_LFM_-10dB_103.png,-10,10.914254775630528,0.006364594934726396,5268.110590720663,16.61437056056872,0.02389347748205862,1417.8924984056123,-5.700115784938191,-0.017528882547332224
FSK4_LFM,FSK4_LFM_-10dB_104.png,-10,10.922072883995803,0.008485045314947018,5258.635542889031,16.938486429904792,0.010894252931531474,1315.9267578125,-6.016413545908989,-0.0024092076165844554
FSK4_LFM,FSK4_LFM_-10dB_105.png,-10,11.039115414902952,0.023879702623001847,5118.807756696428,17.66934322218187,0.04051800788948802,1112.1056281887754,-6.630227807278917,-0.016638305266486172
FSK4_LFM,FSK4_LFM_-10dB_106.png,-10,10.75036211526209,0.0018151925863460698,5470.715740593112,18.14465583015355,0.058394393922815174,996.8154894770408,-7.394293714891459,-0.056579201336469105
FSK4_LFM,FSK4_LFM_-10dB_107.png,-10,10.872839992805696,0.006988569420568653,5318.58814971301,16.32464416045255,0.018491200197739952,1515.7094029017858,-5.451804167646854,-0.0115026307771713
FSK4_LFM,FSK4_LFM_-10dB_108.png,-10,10.963211182750712,0.002068284432108075,5209.05859375,18.820198382231204,0.10898744198245618,853.2190090880102,-7.856987199480493,-0.1069191575503481
FSK4_LFM,FSK4_LFM_-10dB_109.png,-10,10.789918240566113,0.002861497213711284,5421.113958864796,16.992748980140572,0.07022230272904385,1299.5873126594388,-6.202830739574459,-0.06736080551533256
FSK4_LFM,FSK4_LFM_-10dB_11.png,-10,11.200530073729304,0.014980336216600222,4932.048668686224,16.54199183868893,0.05068015164868967,1441.7208426339287,-5.341461764959625,-0.03569981543208945
FSK4_LFM,FSK4_LFM_-10dB_110.png,-10,11.19941964047937,0.007734273464820663,4933.309889190051,16.238401305073438,0.021873445545013682,1546.1094347895407,-5.038981664594068,-0.014139172080193019
FSK4_LFM,FSK4_LFM_-10dB_111.png,-10,11.466211199080142,0.057909630291381395,4639.372468909439,18.553039585970954,0.1268244465515667,907.3532565369898,-7.0868283868908115,-0.0689148162601853
FSK4_LFM,FSK4_LFM_-10dB_112.png,-10,10.897572237365672,-0.0003851578846367899,5288.385881696428,17.362607513624468,0.01674132921573476,1193.4922672193877,-6.465035276258796,-0.01712648710037155
FSK4_LFM,FSK4_LFM_-10dB_113.png,-10,11.152775493334117,0.05196901514811366,4986.580237563776,16.74434477062668,0.04617903008335394,1376.0869738520407,-5.591569277292562,0.005789985064759723
FSK4_LFM,FSK4_LFM_-10dB_114.png,-10,11.087461398975407,0.022254578676923896,5062.140804368622,18.78924517656388,0.07374105597032889,859.3218271683673,-7.701783777588474,-0.05148647729340499
FSK4_LFM,FSK4_LFM_-10dB_115.png,-10,10.477574048038035,-0.003168029430249248,5825.362503985969,15.271830358599319,-0.01336090999985886,1931.5116191007653,-4.794256310561284,0.01019288056960961
FSK4_LFM,FSK4_LFM_-10dB_116.png,-10,10.873157557224019,0.014354271611996487,5318.199258609694,16.93961092218885,0.02720759569982371,1315.5860770089287,-6.066453364964833,-0.012853324087827224
FSK4_LFM,FSK4_LFM_-10dB_117.png,-10,10.891322177344293,-0.0016400142784949517,5296.002032844388,16.099541723470388,0.0034394169146684545,1596.3429129464287,-5.208219546126095,-0.005079431193163406
FSK4_LFM,FSK4_LFM_-10dB_118.png,-10,11.296944280930159,0.047344783936322424,4823.7626753826535,16.62636674796995,0.03826322754108911,1413.9813655931123,-5.329422467039791,0.009081556395233316
FSK4_LFM,FSK4_LFM_-10dB_119.png,-10,10.964359955643273,0.022870587808969545,5207.680903220663,17.05826162910568,0.03354361320015162,1280.1303611288265,-6.0939016734624065,-0.010673025391182072
FSK4_LFM,FSK4_LFM_-10dB_12.png,-10,10.685119029891798,-0.0006571076805407667,5553.5215043048465,17.123813018797527,0.04453721463705833,1260.953463807398,-6.4386939889057295,-0.045194322317599095
FSK4_LFM,FSK4_LFM_-10dB_120.png,-10,11.34924977146568,0.04004539768583941,4766.014768016582,16.803904750783975,0.06787780397926158,1357.3438695790817,-5.4546549793182955,-0.027832406293422166
FSK4_LFM,FSK4_LFM_-10dB_121.png,-10,10.751238897592955,-0.002424916283307297,5469.6113879145405,15.737106063937576,-0.0016902616221267785,1735.2807716836735,-4.985867166344621,-0.0007346546611805185
FSK4_LFM,FSK4_LFM_-10dB_122.png,-10,11.097198374265854,0.0433406835146517,5050.804089604592,17.763672980868346,0.060460110519435326,1088.2108777104593,-6.666474606602492,-0.017119427004783624
FSK4_LFM,FSK4_LFM_-10dB_123.png,-10,10.926095113736471,0.030502123500193535,5253.767498405612,15.57123136400612,0.019854944588452723,1802.840162627551,-4.645136250269649,0.010647178911740812
FSK4_LFM,FSK4_LFM_-10dB_124.png,-10,11.490954183475854,0.0574940636041717,4613.015804368622,18.286006145909216,0.13803793457539898,964.8943120216836,-6.795051962433362,-0.08054387097122728
FSK4_LFM,FSK4_LFM_-10dB_125.png,-10,10.864300278911191,-0.00013330568209401434,5329.056600765306,16.984318248936773,0.02263788857293069,1302.112583705357,-6.120017970025582,-0.022771194255024704
LFM,LFM_-10dB_1.png,-10,10.869530376009761,0.002363363563083692,5322.642817283163,17.3891688253065,0.060784336620849005,1186.215182557398,-6.519638449296737,-0.058420973057765314
LFM,LFM_-10dB_10.png,-10,11.509608424740259,0.02514566727362557,4593.244021045918,17.230665776589905,0.03723515647469943,1230.3078164859694,-5.721057351849646,-0.01208948920107386
LFM,LFM_-10dB_100.png,-10,11.010242463128181,0.0017887413717642244,5152.9522082270405,16.052619182953883,0.010142370569575523,1613.6838129783164,-5.042376719825702,-0.0083536291978113
LFM,LFM_-10dB_101.png,-10,10.943602114624984,0.0024843854825658163,5232.631477200255,16.55833481725566,0.010214029300497423,1436.305683992347,-5.6147327026306755,-0.0077296438179316074
LFM,LFM_-10dB_102.png,-10,11.0560362756255,0.00908913132852329,5098.902802136479,17.246736360895863,0.013508012203545776,1225.7636120854593,-6.190700085270363,-0.004418880875022485
LFM,LFM_-10dB_103.png,-10,11.14375042096074,0.0021538236790805444,4996.953623246173,17.516043129232635,0.04901304499961641,1152.062519929847,-6.372292708271894,-0.04685922132053587
LFM,LFM_-10dB_104.png,-10,11.01650107109907,0.0031954043428930544,5145.531648596939,16.855687544552215,0.022718102523728807,1341.2557796556123,-5.839186473453145,-0.019522698180835754
LFM,LFM_-10dB_105.png,-10,11.771537984541645,0.05742622293560216,4324.407007334184,15.618818741696305,0.03256719928872356,1783.1935586734694,-3.8472807571546603,0.0248590236468786
LFM,LFM_-10dB_106.png,-10,11.048798488084984,0.0029618497698315357,5107.407525510204,15.857422955032476,0.0746705983195133,1687.8663903061224,-4.808624466947492,-0.07170874854968176
LFM,LFM_-10dB_107.png,-10,11.31497381416084,0.033220351976439876,4803.778559470663,18.14119752349068,0.16822366683185314,997.6095742984694,-6.826223709329838,-0.13500331485541325
LFM,LFM_-10dB_108.png,-10,11.18445696028745,0.024540413976312327,4950.335857780612,17.50858261558428,0.09243109445765488,1154.043287627551,-6.324125655296831,-0.06789068048134256
LFM,LFM_-10dB_109.png,-10,11.191622077486425,0.01671472683017115,4942.175382653061,17.98111177349113,0.08883414452921322,1035.0687181122448,-6.789489696004704,-0.07211941769904207
LFM,LFM_-10dB_11.png,-10,11.008281635760444,0.002034215199625576,5155.2792769451535,19.255354716446984,0.22207473123788257,771.8712930484694,-8.24707308068654,-0.220040516038257
LFM,LFM_-10dB_110.png,-10,10.981542694659963,0.0012857039749576801,5187.117566167092,17.67295895655048,0.02944438272772722,1111.1801259566328,-6.691416261890518,-0.02815867875276954
LFM,LFM_-10dB_111.png,-10,11.755432484933422,0.07361141501534883,4340.4735331632655,17.442568630606445,0.021548168910329842,1171.719068877551,-5.687136145673023,0.05206324610501899
LFM,LFM_-10dB_112.png,-10,11.170260992020847,0.009513101318100278,4966.543706154337,19.37720034444913,0.15089170508923272,750.5166414221939,-8.206939352428282,-0.14137860377113243
LFM,LFM_-10dB_113.png,-10,11.214076969526616,0.002258326279643831,4916.688157684949,18.895138254650156,0.17035375892127727,838.6225486288265,-7.6810612851235405,-0.16809543264163343
LFM,LFM_-10dB_114.png,-10,11.219613030152999,0.00383911376891273,4910.424724968112,18.789181620262926,0.05335271132572202,859.3344029017857,-7.569568590109927,-0.04951359755680929
LFM,LFM_-10dB_115.png,-10,10.839180079417954,0.0012002683809049595,5359.969925860969,17.69326039965551,0.030931915365265256,1105.9979472257653,-6.854080320237557,-0.029731646984360295
LFM,LFM_-10dB_116.png,-10,11.220183729700937,0.002987011626041108,4909.779496173469,17.944168317149476,0.03366082491768325,1043.9111328125,-6.723984587448539,-0.03067381329164214
LFM,LFM_-10dB_117.png,-10,11.156804789407852,0.008678200044375773,4981.955935108418,16.35666394147024,0.019792274249388953,1504.5754344706634,-5.199859152062389,-0.01111407420501318
LFM,LFM_-10dB_118.png,-10,10.868452729162692,0.0006573042972192842,5323.963727678572,16.75125989543387,0.0266232416159916,1373.8976203762754,-5.882807166271176,-0.025965937318772316
LFM,LFM_-10dB_119.png,-10,10.85030532582607,0.0008268121869598345,5346.256955516582,17.99740270047619,0.046927558823813754,1031.193319515306,-7.147097374650119,-0.04610074663685392
LFM,LFM_-10dB_12.png,-10,11.02659955877799,0.002378919555336046,5133.580835459184,16.493022377062754,0.023596459111584502,1458.0691565688776,-5.466422818284764,-0.021217539556248458
LFM,LFM_-10dB_120.png,-10,11.967529919561553,0.06731752678216729,4133.589724170918,18.9290221342579,0.1186177303603857,832.1050302933673,-6.961492214696346,-0.051300203578218406
LFM,LFM_-10dB_121.png,-10,10.802541895142843,0.0003532710724728314,5405.379264987245,18.03806429134671,0.137137457335073,1021.583645567602,-7.2355223962038675,-0.13678418626260017
LFM,LFM_-10dB_122.png,-10,11.827879835977201,0.07754656195655414,4268.6679886798465,17.039808567672615,0.01210559891914653,1285.5811742665817,-5.211928731695414,0.06544096303740761
LFM,LFM_-10dB_123.png,-10,11.113074919623049,0.00316483958230585,5032.373525191327,17.12356289496319,0.01515736551251737,1261.026088169643,-6.010487975340141,-0.01199252593021152
LFM,LFM_-10dB_124.png,-10,10.788329070901302,0.0011388186590381006,5423.098014987245,17.60536507975778,0.031367576348389284,1128.6098931760205,-6.81703600885648,-0.030228757689351182
LFM,LFM_-10dB_125.png,-10,11.745339977971113,0.08381510231593492,4350.572026466837,16.44363916303149,0.015673505271333606,1474.7433434311224,-4.698299185060378,0.06814159704460132
NLFM,NLFM_-10dB_1.png,-10,11.432700346741152,0.009118913127404425,4675.309072066327,17.875912434497884,0.02828352462350984,1060.4473652742347,-6.4432120877567325,-0.019164611496105412
NLFM,NLFM_-10dB_10.png,-10,11.551359737644445,0.008247716672644782,4549.298011001276,17.425911662538507,0.031099586067951254,1176.221719547194,-5.874551924894062,-0.022851869395306472
NLFM,NLFM_-10dB_100.png,-10,11.48449114796043,0.0074507613716208315,4619.885861766582,18.20213942947394,0.06899707008110252,983.7084861288265,-6.717648281513512,-0.06154630870948169
NLFM,NLFM_-10dB_101.png,-10,11.430420267341503,0.002769121798324785,4677.764289700255,18.289345200110347,0.038551210351670945,964.1527423469388,-6.8589249327688435,-0.03578208855334616
NLFM,NLFM_-10dB_102.png,-10,11.482837561788024,0.006003158692604379,4621.645228794643,19.5445043310345,0.07199299698839054,722.1541772959183,-8.061666769246475,-0.06598983829578615
NLFM,NLFM_-10dB_103.png,-10,11.476344958461924,0.002600857008576657,4628.559650031888,19.23487721438549,0.10100625138735732,775.5193518813776,-7.758532255923567,-0.09840539437878067
NLFM,NLFM_-10dB_104.png,-10,11.542144898111285,0.0029947532960299277,4558.9609375,17.924228549295712,0.06423626147058066,1048.7150629783164,-6.382083651184427,-0.061241508174550735
NLFM,NLFM_-10dB_105.png,-10,11.449629678613176,0.00326904580603464,4657.119618941327,18.58202162570151,0.01970020834488048,901.3183195153061,-7.132391947088335,-0.01643116253884584
NLFM,NLFM_-10dB_106.png,-10,11.758094293315533,0.027316723755197468,4337.814054528061,18.00570400796792,0.027344836140764085,1029.2241310586735,-6.247609714652388,-2.8112385566617104e-05
NLFM,NLFM_-10dB_107.png,-10,11.533462317745634,0.002497595547148847,4568.084502551021,18.38700180706207,0.04435561389341983,942.7144850127551,-6.853539489316436,-0.04185801834627099
NLFM,NLFM_-10dB_108.png,-10,11.451914438320474,0.0023855876273956994,4654.670220822704,18.34949549469402,0.04403245801913885,950.8911631058673,-6.897581056373545,-0.04164687039174315
NLFM,NLFM_-10dB_109.png,-10,11.726517747068641,0.014178092296948032,4369.468231823979,19.281275238648977,0.06814992905752695,767.2781608737245,-7.554757491580336,-0.05397183676057892
NLFM,NLFM_-10dB_11.png,-10,11.488673796354442,0.0034494693473221794,4615.438636001276,17.874410958822985,0.02603511101434071,1060.8140545280612,-6.385737162468542,-0.02258564166701853
NLFM,NLFM_-10dB_110.png,-10,11.373188975957756,0.002737928119636131,4739.815788424745,17.20543560469259,0.01979196738895102,1237.4760443239795,-5.832246628734833,-0.01705403926931489
NLFM,NLFM_-10dB_111.png,-10,11.516000783325461,0.00901429323682728,4586.4882214604595,17.19994133051196,0.019063096187027825,1239.0425701530612,-5.6839405471865,-0.010048802950200546
NLFM,NLFM_-10dB_112.png,-10,11.58830862401045,0.007294988476551321,4510.757692920918,17.928843390329376,0.15289883990531847,1047.601283482143,-6.340534766318926,-0.14560385142876714
NLFM,NLFM_-10dB_113.png,-10,11.450578044180427,0.0050705280765724085,4656.102758290816,17.808768894535305,0.10332185956932645,1076.9696667729593,-6.3581908503548785,-0.09825133149275404
NLFM,NLFM_-10dB_114.png,-10,11.503293218645458,0.0063460135885685665,4599.928053252551,17.356881124373963,0.02720657922233587,1195.0669842155612,-5.853587905728505,-0.020860565633767304
NLFM,NLFM_-10dB_115.png,-10,11.377121803759248,0.006770217737579255,4735.525510204082,17.3267202524632,0.02631062531195084,1203.3953683035713,-5.949598448703952,-0.019540407574371588
NLFM,NLFM_-10dB_116.png,-10,11.591460003580757,0.01201006557862657,4507.485730229592,17.152871539566654,0.02955497379018758,1252.544622927296,-5.561411535985897,-0.01754490821156101
NLFM,NLFM_-10dB_117.png,-10,11.463254113782174,0.0038918959377292474,4642.532465720663,18.133549197415263,0.030995324631627613,999.3680046237245,-6.670295083633089,-0.027103428693898365
NLFM,NLFM_-10dB_118.png,-10,11.40699430294333,0.005993173404939181,4703.064453125,16.530441580108935,0.03190996793214484,1445.560267857143,-5.123447277165605,-0.025916794527205658
NLFM,NLFM_-10dB_119.png,-10,11.881463515775636,0.035301421918769255,4216.3243183992345,18.11477835454586,0.08794495582600781,1003.6967673788265,-6.233314838770223,-0.052643533907238554
NLFM,NLFM_-10dB_12.png,-10,11.71592850474573,0.012309584303508857,4380.135144292092,18.40715129881778,0.05147821048308114,938.3508051658164,-6.691222794072051,-0.039168626179572286
NLFM,NLFM_-10dB_120.png,-10,11.633526034279082,0.0028905865755391186,4464.036710778061,18.73604546714532,0.021311804829860424,869.9129862882653,-7.102519432866238,-0.018421218254321303
NLFM,NLFM_-10dB_121.png,-10,11.472957665204316,0.0027514332617272173,4632.171117665816,17.27849670627059,0.10574721514492352,1216.8321906887754,-5.805539041066275,-0.1029957818831963
NLFM,NLFM_-10dB_122.png,-10,11.512524578935574,0.0027985703142798506,4590.160833864796,18.24426080392733,0.02359530033484132,974.2138073979592,-6.731736224991755,-0.02079673002056147
NLFM,NLFM_-10dB_123.png,-10,11.54988459122528,0.009856371475155206,4550.843510841837,19.111254566160603,0.0946845835611145,797.9118303571429,-7.561369974935323,-0.0848282120859593
NLFM,NLFM_-10dB_124.png,-10,11.819698462694362,0.032175894793124986,4276.717016103316,18.166201356835824,0.02372300094097223,991.882493622449,-6.346502894141462,0.008452893852152754
NLFM,NLFM_-10dB_125.png,-10,11.419494279223201,0.002710421727186143,4689.547433035715,18.3897989896097,0.11026215836310566,942.1075015943877,-6.9703047103865,-0.1075517366359195
P1,P1_-10dB_1.png,-10,11.397131525838745,0.009100484622252837,4713.757194674745,18.03715257079679,0.05394964757575346,1021.7981305803571,-6.6400210449580435,-0.044849162953500624
P1,P1_-10dB_10.png,-10,11.298233949780576,0.004803998157628745,4822.330436862245,19.08348291915067,0.24015184198894635,803.0305524553571,-7.785248969370093,-0.2353478438313176
P1,P1_-10dB_100.png,-10,11.372294968256885,0.004982676891539945,4740.791593590561,18.319271964525576,0.035732830963834915,957.5317083864796,-6.946976996268692,-0.03075015407229497
P1,P1_-10dB_101.png,-10,11.256603063430141,0.0019412620350366242,4868.778918207908,19.443654433033075,0.04108113171071225,739.1199378188776,-8.187051369602933,-0.03913986967567563
P1,P1_-10dB_102.png,-10,11.271094211371196,0.002302341700052717,4852.56028778699,18.187451084820836,0.0269838835350864,987.0411352040817,-6.91635687344964,-0.024681541835033682
P1,P1_-10dB_103.png,-10,11.356526523824797,0.004270756954402596,4758.035833864796,16.775318839969838,0.017356501223254408,1366.307577327806,-5.418792316145041,-0.013085744268851812
P1,P1_-10dB_104.png,-10,11.406334411460046,0.008633566988882858,4703.779117506378,16.775559509508092,0.025857020217813623,1366.2318638392858,-5.369225098048046,-0.017223453228930763
P1,P1_-10dB_105.png,-10,11.367802117787706,0.004022505235249685,4745.698561065051,17.084729952990877,0.03566636315104179,1272.352260044643,-5.716927835203171,-0.031643857915792106
P1,P1_-10dB_106.png,-10,11.31081600175322,0.0029557236796393925,4808.379763233418,18.284050963953476,0.018782450414336592,965.3288026147959,-6.973234962200255,-0.015826726734697198
P1,P1_-10dB_107.png,-10,11.252582166635381,0.002321765375427221,4873.288743622449,17.147117439089786,0.032289168355917615,1254.2052574936224,-5.894535272454405,-0.029967402980490394
P1,P1_-10dB_108.png,-10,11.302465371857167,0.004409057688099952,4817.634227519133,19.102773743051788,0.06690827130259937,799.4715003188776,-7.800308371194621,-0.062499213614499415
P1,P1_-10dB_109.png,-10,11.276761060370546,0.002298516726502744,4846.232601243622,17.81221372074352,0.10021880196568883,1076.1157525510205,-6.535452660372975,-0.09792028523918608
P1,P1_-10dB_11.png,-10,11.371257911080288,0.0024858110658821414,4741.923788265306,16.928503959424418,0.02225235643934264,1318.9549585459183,-5.55724604834413,-0.0197665453734605
P1,P1_-10dB_110.png,-10,11.326611743831005,0.0033760182680677995,4790.9229512117345,17.711010220197217,0.02868652467737284,1101.4869060905612,-6.384398476366211,-0.02531050640930504
P1,P1_-10dB_111.png,-10,11.345629362842459,0.005049012981364689,4769.98951690051,17.51052804824793,0.016574953895840527,1153.5264469068877,-6.164898685405472,-0.011525940914475837
P1,P1_-10dB_112.png,-10,11.342643209911675,0.004713537012237174,4773.270428093112,18.091715067044824,0.019775570826332807,1009.0410953443877,-6.749071857133149,-0.015062033814095634
P1,P1_-10dB_113.png,-10,11.347987095391687,0.0040756813733803425,4767.40064971301,17.845811048904746,0.051062463684244684,1067.822963169643,-6.497823953513059,-0.04698678231086434
P1,P1_-10dB_114.png,-10,11.259193700774786,0.0034840128733374413,4865.875478316327,15.731540880175313,0.02722635700478586,1737.505839445153,-4.472347179400527,-0.023742344131448417
P1,P1_-10dB_115.png,-10,11.279440688378212,0.0025172295067768147,4843.243363360969,19.522562275392147,0.22845311035023952,725.8119818239796,-8.243121587013935,-0.2259358808434627
P1,P1_-10dB_116.png,-10,11.293347044740134,0.0032488614398115236,4827.7598254145405,17.495352463072877,0.023030704216426813,1157.5642737563776,-6.202005418332742,-0.01978184277661529
P1,P1_-10dB_117.png,-10,11.277205621149005,0.0029228948925745513,4845.736547353316,17.63760223945524,0.011497544386974697,1120.263372927296,-6.360396618306236,-0.008574649494400146
P1,P1_-10dB_118.png,-10,11.327187789703682,0.0027911882674952967,4790.287527901785,19.165536710649448,0.03540539010484836,788.0008569834183,-7.838348920945766,-0.032614201837353064
P1,P1_-10dB_119.png,-10,11.348527525493882,0.0032753653224763114,4766.807437818878,16.79464680594275,0.026599597509585696,1360.2404336734694,-5.446119280448869,-0.023324232187109384
P1,P1_-10dB_12.png,-10,11.27802682974492,0.0028281299804104806,4844.820352359694,18.241224425748385,0.04751537618899081,974.895169005102,-6.963197596003464,-0.04468724620858033
P1,P1_-10dB_120.png,-10,11.426117063181081,0.006519766321178961,4682.401546556122,18.669047658368292,0.15030524205456736,883.4370216836735,-7.242930595187211,-0.1437854757333884
P1,P1_-10dB_121.png,-10,11.309635405993072,0.002833098531267079,4809.687061543367,18.321555351139235,0.03119284958701425,957.0284000318877,-7.011919945146163,-0.028359751055747173
P1,P1_-10dB_122.png,-10,11.309813082282208,0.002294220122563459,4809.4902941645405,18.04334632687755,0.11400827110041689,1020.3419164540817,-6.733533244595343,-0.11171405097785343
P1,P1_-10dB_123.png,-10,11.36631347640271,0.0021867653984060566,4747.325534119898,17.612425237338435,0.05317903708313089,1126.776646205357,-6.246111760935726,-0.05099227168472483
P1,P1_-10dB_124.png,-10,11.39050602916132,0.00327456564812508,4720.953882334184,17.508328520143767,0.013281681869435838,1154.1108099489795,-6.117822490982446,-0.010007116221310758
P1,P1_-10dB_125.png,-10,11.337863958808956,0.0037025847333448368,4778.526128029337,15.799510128401737,0.00834909683440582,1710.524693080357,-4.461646169592781,-0.0046465121010609844
P2,P2_-10dB_1.png,-10,11.236723739544242,0.0018327527280454878,4891.1162707270405,16.602439013014735,0.026571608698243886,1421.793287627551,-5.365715273470492,-0.024738855970198398
P2,P2_-10dB_10.png,-10,11.333990140183962,0.008727261748983094,4782.790377869898,17.995132573732306,0.06180771348315212,1031.7324816645407,-6.661142433548344,-0.05308045173416903
P2,P2_-10dB_100.png,-10,11.343429514494346,0.0017071296090928458,4772.406289859694,17.26562398874726,0.018122002442640336,1220.444296077806,-5.922194474252915,-0.01641487283354749
P2,P2_-10dB_101.png,-10,11.293555449982716,0.0017382219807205363,4827.528160873724,17.779207398969486,0.039789148061634624,1084.3253746811224,-6.485651948986771,-0.03805092608091409
P2,P2_-10dB_102.png,-10,11.33324970967762,0.0013615628338675982,4783.605867346939,19.504925884608518,0.18009094569533138,728.7654456313776,-8.171676174930898,-0.17872938286146378
P2,P2_-10dB_103.png,-10,11.237464902403802,0.004075090231859577,4890.281628667092,17.09360626076896,0.01953453358584042,1269.7544244260205,-5.856141358365159,-0.015459443353980844
P2,P2_-10dB_104.png,-10,11.269653717146028,0.0011927375123940806,4854.170081313776,15.523561648324552,0.012763411529110126,1822.7377830038265,-4.253907931178524,-0.011570674016716045
P2,P2_-10dB_105.png,-10,11.217760567128563,0.002963453959315695,4912.519690688776,17.918359178924916,0.1919088640613453,1050.1333306760205,-6.700598611796353,-0.18894541010202962
P2,P2_-10dB_106.png,-10,11.329445553499664,0.0017965994261868001,4787.7978515625,18.295979951112813,0.04678232222795151,962.6809231505102,-6.966534397613149,-0.044985722801764716
P2,P2_-10dB_107.png,-10,11.266569032850137,0.0017773944967489144,4857.619100765306,18.269600472986358,0.028230011317473675,968.5461375956633,-7.003031440136221,-0.02645261682072476
P2,P2_-10dB_108.png,-10,11.309277951888717,0.0032494429798110157,4810.0829480229595,17.79080408412218,0.022787639662775003,1081.4338329081634,-6.481526132233462,-0.019538196682963988
P2,P2_-10dB_109.png,-10,11.306376237931651,0.0033522196821125145,4813.2978515625,18.940683362902444,0.048498269061306234,829.8737444196429,-7.634307124970793,-0.04514604937919372
P2,P2_-10dB_11.png,-10,11.342977706092707,0.003797346719451312,4772.902802136479,17.672593727107817,0.03848242268092872,1111.2735770089287,-6.329616021015109,-0.03468507596147741
P2,P2_-10dB_110.png,-10,11.226124372896578,0.002409113337405237,4903.068080357143,18.21901495122456,0.03575721013875446,979.8934749681123,-6.99289057832798,-0.03334809680134922
P2,P2_-10dB_111.png,-10,11.274622321505724,0.003035885529348148,4848.619778380102,17.01148224985029,0.037859143075287906,1293.9936224489795,-5.736859928344565,-0.034823257545939755
P2,P2_-10dB_112.png,-10,11.260521120159057,0.002916930564097037,4864.388452646684,17.226930723883527,0.02909138255363312,1231.3663703762754,-5.96640960372447,-0.026174451989536083
P2,P2_-10dB_113.png,-10,11.213996871281264,0.0024931840870468006,4916.778838488521,17.341106615846297,0.025322148886619284,1199.4156170280612,-6.127109744565033,-0.022828964799572485
P2,P2_-10dB_114.png,-10,11.310548681511015,0.0035561501298656054,4808.675741390306,18.084745567962408,0.1752881189416988,1010.6616908482143,-6.774196886451392,-0.1717319688118332
P2,P2_-10dB_115.png,-10,11.310758003869076,0.001799652803865347,4808.443977200255,16.893211084663328,0.018587395277272545,1329.717095822704,-5.582453080794252,-0.016787742473407197
P2,P2_-10dB_116.png,-10,11.33121250354696,0.001820889950363014,4785.850306919643,16.875885337351864,0.0016245630983270085,1335.0324657206634,-5.5446728338049045,0.00019632685203600547
P2,P2_-10dB_117.png,-10,11.390522823187663,0.015757762486649906,4720.935626594388,17.813006933892254,0.04815666053032925,1075.919224330357,-6.422484110704591,-0.03239889804367935
P2,P2_-10dB_118.png,-10,11.306783322615207,0.0021586160925655654,4812.8466996173465,18.083463195504955,0.020452275135369513,1010.9601602359694,-6.776679872889748,-0.018293659042803948
P2,P2_-10dB_119.png,-10,11.258764870894165,0.0027778434273889588,4866.355966996173,18.909394492120676,0.0756008336061196,835.8741828762755,-7.650629621226511,-0.07282299017873065
P2,P2_-10dB_12.png,-10,11.309387376795065,0.0025831035171449395,4809.961754623724,18.6490041321984,0.052181069606010065,887.5236766581633,-7.339616755403334,-0.049597966088865124
P2,P2_-10dB_120.png,-10,11.329124480467382,0.005924029676607617,4788.151825573979,18.168920786492347,0.037067116675461115,991.2615991709183,-6.839796306024965,-0.031143086998853497
P2,P2_-10dB_121.png,-10,11.25899791259859,0.0025542131326239666,4866.094846141582,17.72743069483852,0.03225199681166896,1097.330098054847,-6.4684327822399315,-0.029697783679044992
P2,P2_-10dB_122.png,-10,11.376509162237507,0.0025377424229589152,4736.193578603316,18.03601416308178,0.06660783254441383,1022.0660076530612,-6.659505000844273,-0.06407009012145491
P2,P2_-10dB_123.png,-10,11.342775837484593,0.00315502548723434,4773.124661192602,17.104820897677378,0.014065471068606523,1266.479811065051,-5.762045060192785,-0.010910445581372183
